# Early Successional Microplot Biomass (Sorted to species)
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/154
# The newest version of the data https://lter.kbs.msu.edu/datatables/154.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/60.eml
#
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# sample_date		date of sampling
# species		species observed
# treatment		LTER treatment identifier
# replicate		replicate
# method		the sampling protocol used. "sorted to species" means that the samples were sorted to species and any remaining material is classified as unsorted. "not_sorted" means that no attempt was made to sort and the material is just classified as unsorted.
# disturbed		has the plot been tilled annually (true or false)
# fertilized		has nitrogen fertilizer been applied to the plot (true or false)
# biomass_g_m2	gramsPerSquareMeter	dry biomass measured per square meter
# area_sampled	squareMeter	area that was sampled
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#
#
sample_date,species,treatment,replicate,method,disturbed,fertilized,biomass_g_m2,area_sampled
1996-07-15,Panicum dichotomiflorum Michx.,T7,R1,sorted_to_species,disturbed,unfertilized,38.88,1
1996-07-15,Polygonum aviculare L.,T7,R1,sorted_to_species,disturbed,unfertilized,0.06,1
1996-07-15,Mollugo verticillata L.,T7,R1,sorted_to_species,disturbed,fertilized,0.04,1
1996-07-15,Conyza canadensis (L.) Cronq.,T7,R1,sorted_to_species,disturbed,fertilized,8.22,1
1996-07-15,Abutilon theophrasti Medikus,T7,R2,sorted_to_species,disturbed,unfertilized,0.62,1
1996-07-15,Chenopodium album L.,T7,R2,sorted_to_species,disturbed,unfertilized,11.56,1
1996-07-15,Apocynum cannabinum L.,T7,R2,sorted_to_species,disturbed,unfertilized,0.01,1
1996-07-15,Elymus repens (L.) Gould,T7,R2,sorted_to_species,disturbed,fertilized,14.5,1
1996-07-15,Setaria faberi Herrm.,T7,R2,sorted_to_species,disturbed,unfertilized,62.47,1
1996-07-15,Polygonum pensylvanicum L.,T7,R2,sorted_to_species,disturbed,unfertilized,0.85,1
1996-07-15,Panicum dichotomiflorum Michx.,T7,R2,sorted_to_species,disturbed,unfertilized,3.13,1
1996-07-15,Oxalis stricta L.,T7,R2,sorted_to_species,disturbed,unfertilized,0.03,1
1996-07-15,Erigeron annuus (L.) Pers.,T7,R2,sorted_to_species,disturbed,unfertilized,0.17,1
1996-07-15,Digitaria sanguinalis (L.) Scop.,T7,R2,sorted_to_species,disturbed,unfertilized,2.14,1
1996-07-15,Elymus repens (L.) Gould,T7,R2,sorted_to_species,disturbed,unfertilized,12.49,1
1996-07-15,Trifolium repens L.,T7,R2,sorted_to_species,disturbed,unfertilized,0.23,1
1996-07-15,Ambrosia artemisiifolia L.,T7,R2,sorted_to_species,disturbed,unfertilized,156.16,1
1996-07-15,Amaranthus retroflexus L.,T7,R2,sorted_to_species,disturbed,unfertilized,2.6,1
1996-07-15,Taraxacum officinale Weber in,T7,R2,sorted_to_species,disturbed,unfertilized,0.45,1
1996-07-15,Setaria viridis (L.) Beauv.,T7,R2,sorted_to_species,disturbed,unfertilized,4.21,1
1996-07-15,Setaria pumila (Poir.) Roem. & Schult,T7,R2,sorted_to_species,disturbed,unfertilized,93.56,1
1996-07-15,Trifolium repens L.,T7,R2,sorted_to_species,disturbed,fertilized,0.01,1
1996-07-15,Setaria faberi Herrm.,T7,R2,sorted_to_species,disturbed,fertilized,587.37,1
1996-07-15,Daucus carota L.,T7,R2,sorted_to_species,disturbed,fertilized,0.05,1
1996-07-15,Chenopodium album L.,T7,R2,sorted_to_species,disturbed,fertilized,25.31,1
1996-07-15,Ambrosia artemisiifolia L.,T7,R2,sorted_to_species,disturbed,fertilized,195.9,1
1996-07-15,Amaranthus retroflexus L.,T7,R2,sorted_to_species,disturbed,fertilized,1.17,1
1996-07-15,Abutilon theophrasti Medikus,T7,R3,sorted_to_species,disturbed,unfertilized,0.42,1
1996-07-15,Oxalis stricta L.,T7,R3,sorted_to_species,disturbed,unfertilized,0.05,1
1996-07-15,Panicum dichotomiflorum Michx.,T7,R3,sorted_to_species,disturbed,unfertilized,1.06,1
1996-07-15,Setaria faberi Herrm.,T7,R3,sorted_to_species,disturbed,unfertilized,297.59,1
1996-07-15,Trifolium repens L.,T7,R3,sorted_to_species,disturbed,unfertilized,1.27,1
1996-07-15,Setaria faberi Herrm.,T7,R3,sorted_to_species,disturbed,fertilized,411.11,1
1996-07-15,Setaria pumila (Poir.) Roem. & Schult,T7,R3,sorted_to_species,disturbed,fertilized,0.69,1
1996-07-15,Trifolium hybridum L. (*),T7,R3,sorted_to_species,disturbed,fertilized,1.22,1
1996-07-15,Trifolium pratense L.,T7,R3,sorted_to_species,disturbed,fertilized,0.29,1
1996-07-15,Panicum dichotomiflorum Michx.,T7,R3,sorted_to_species,disturbed,fertilized,7.32,1
1996-07-15,Oxalis stricta L.,T7,R3,sorted_to_species,disturbed,fertilized,0.01,1
1996-07-15,Digitaria sanguinalis (L.) Scop.,T7,R3,sorted_to_species,disturbed,fertilized,5.78,1
1996-07-15,Digitaria sanguinalis (L.) Scop.,T7,R3,sorted_to_species,disturbed,unfertilized,1.15,1
1996-07-15,Cyperus esculentus L.,T7,R3,sorted_to_species,disturbed,fertilized,0.93,1
1996-07-15,Chenopodium album L.,T7,R3,sorted_to_species,disturbed,fertilized,3.88,1
1996-07-15,Aster pilosus Willd.,T7,R3,sorted_to_species,disturbed,fertilized,0.04,1
1996-07-15,Rumex crispus L.,T7,R3,sorted_to_species,disturbed,fertilized,6.59,1
1996-07-15,Ambrosia artemisiifolia L.,T7,R3,sorted_to_species,disturbed,fertilized,5.1,1
1996-07-15,Amaranthus retroflexus L.,T7,R3,sorted_to_species,disturbed,fertilized,0.26,1
1996-07-15,Abutilon theophrasti Medikus,T7,R3,sorted_to_species,disturbed,fertilized,1.12,1
1996-07-15,Erigeron annuus (L.) Pers.,T7,R3,sorted_to_species,disturbed,unfertilized,0.33,1
1996-07-15,Cyperus esculentus L.,T7,R3,sorted_to_species,disturbed,unfertilized,2.38,1
1996-07-15,Chenopodium album L.,T7,R3,sorted_to_species,disturbed,unfertilized,31.06,1
1996-07-15,Aster pilosus Willd.,T7,R3,sorted_to_species,disturbed,unfertilized,0.29,1
1996-07-15,Asclepias syriaca L.,T7,R4,sorted_to_species,disturbed,fertilized,0.64,1
1996-07-15,Taraxacum officinale Weber in,T7,R4,sorted_to_species,disturbed,unfertilized,0.94,1
1996-07-15,Setaria faberi Herrm.,T7,R4,sorted_to_species,disturbed,unfertilized,7.22,1
1996-07-15,Panicum dichotomiflorum Michx.,T7,R4,sorted_to_species,disturbed,unfertilized,3.56,1
1996-07-15,Oxalis stricta L.,T7,R4,sorted_to_species,disturbed,unfertilized,0.1,1
1996-07-15,Lactuca serriola L.,T7,R4,sorted_to_species,disturbed,unfertilized,6,1
1996-07-15,Echinochloa crus-galli (L.) Beauv.,T7,R4,sorted_to_species,disturbed,unfertilized,5.83,1
1996-07-15,Digitaria sanguinalis (L.) Scop.,T7,R4,sorted_to_species,disturbed,unfertilized,3.15,1
1996-07-15,Cyperus esculentus L.,T7,R4,sorted_to_species,disturbed,unfertilized,0.72,1
1996-07-15,Chenopodium album L.,T7,R4,sorted_to_species,disturbed,unfertilized,117.59,1
1996-07-15,Asclepias syriaca L.,T7,R4,sorted_to_species,disturbed,unfertilized,1.58,1
1996-07-15,Abutilon theophrasti Medikus,T7,R4,sorted_to_species,disturbed,unfertilized,2.01,1
1996-07-15,Digitaria sanguinalis (L.) Scop.,T7,R4,sorted_to_species,disturbed,fertilized,1.35,1
1996-07-15,Echinochloa crus-galli (L.) Beauv.,T7,R4,sorted_to_species,disturbed,fertilized,12.51,1
1996-07-15,Lactuca serriola L.,T7,R4,sorted_to_species,disturbed,fertilized,106.8,1
1996-07-15,Setaria faberi Herrm.,T7,R4,sorted_to_species,disturbed,fertilized,1.22,1
1996-07-15,Setaria pumila (Poir.) Roem. & Schult,T7,R4,sorted_to_species,disturbed,fertilized,23.24,1
1996-07-15,Taraxacum officinale Weber in,T7,R4,sorted_to_species,disturbed,fertilized,0.05,1
1996-07-15,Chenopodium album L.,T7,R4,sorted_to_species,disturbed,fertilized,2.91,1
1996-07-15,Amaranthus retroflexus L.,T7,R4,sorted_to_species,disturbed,fertilized,0.12,1
1996-07-15,Chenopodium album L.,T7,R5,sorted_to_species,disturbed,fertilized,164.55,1
1996-07-15,Abutilon theophrasti Medikus,T7,R5,sorted_to_species,disturbed,fertilized,5.68,1
1996-07-15,Amaranthus retroflexus L.,T7,R5,sorted_to_species,disturbed,fertilized,2.32,1
1996-07-15,Aster pilosus Willd.,T7,R5,sorted_to_species,disturbed,fertilized,0.05,1
1996-07-15,Setaria faberi Herrm.,T7,R5,sorted_to_species,disturbed,fertilized,470.14,1
1996-07-15,Trifolium repens L.,T7,R5,sorted_to_species,disturbed,fertilized,0.4,1
1996-07-15,Setaria faberi Herrm.,T7,R5,sorted_to_species,disturbed,unfertilized,208.94,1
1996-07-15,Chenopodium album L.,T7,R5,sorted_to_species,disturbed,unfertilized,170.62,1
1996-07-15,Abutilon theophrasti Medikus,T7,R5,sorted_to_species,disturbed,unfertilized,1.09,1
1996-07-15,Setaria pumila (Poir.) Roem. & Schult,T7,R6,sorted_to_species,disturbed,unfertilized,72.01,1
1996-07-15,Trifolium pratense L.,T7,R6,sorted_to_species,disturbed,unfertilized,1.8,1
1996-07-15,Setaria viridis (L.) Beauv.,T7,R6,sorted_to_species,disturbed,fertilized,11.25,1
1996-07-15,Elymus repens (L.) Gould,T7,R6,sorted_to_species,undisturbed,unfertilized,35.98,1
1996-07-15,Abutilon theophrasti Medikus,T7,R6,sorted_to_species,disturbed,unfertilized,2.84,1
1996-07-15,Elymus repens (L.) Gould,T7,R6,sorted_to_species,disturbed,unfertilized,63.95,1
1996-07-15,Ambrosia artemisiifolia L.,T7,R6,sorted_to_species,disturbed,unfertilized,31.52,1
1996-07-15,Setaria faberi Herrm.,T7,R6,sorted_to_species,disturbed,fertilized,18.24,1
1996-07-15,Polygonum pensylvanicum L.,T7,R6,sorted_to_species,disturbed,fertilized,12.42,1
1996-07-15,Panicum dichotomiflorum Michx.,T7,R6,sorted_to_species,disturbed,fertilized,9.17,1
1996-07-15,Digitaria sanguinalis (L.) Scop.,T7,R6,sorted_to_species,disturbed,fertilized,0.99,1
1996-07-15,Chenopodium album L.,T7,R6,sorted_to_species,disturbed,fertilized,110.3,1
1996-07-15,Asclepias syriaca L.,T7,R6,sorted_to_species,disturbed,fertilized,174.5,1
1996-07-15,Amaranthus retroflexus L.,T7,R6,sorted_to_species,disturbed,fertilized,4.49,1
1996-07-15,Elymus repens (L.) Gould,T7,R6,sorted_to_species,disturbed,fertilized,49.56,1
1996-07-15,Abutilon theophrasti Medikus,T7,R6,sorted_to_species,disturbed,fertilized,1.75,1
1996-07-15,Setaria pumila (Poir.) Roem. & Schult,T7,R6,sorted_to_species,disturbed,fertilized,128.88,1
1996-07-15,Aster pilosus Willd.,T7,R6,sorted_to_species,disturbed,unfertilized,0.1,1
1996-07-15,Chenopodium album L.,T7,R6,sorted_to_species,disturbed,unfertilized,56.56,1
1996-07-15,Digitaria sanguinalis (L.) Scop.,T7,R6,sorted_to_species,disturbed,unfertilized,3.79,1
1996-07-15,Echinochloa crus-galli (L.) Beauv.,T7,R6,sorted_to_species,disturbed,unfertilized,1.08,1
1996-07-15,Conyza canadensis (L.) Cronq.,T7,R6,sorted_to_species,disturbed,unfertilized,0.65,1
1996-07-15,Panicum dichotomiflorum Michx.,T7,R6,sorted_to_species,disturbed,unfertilized,20.7,1
1996-07-15,Persicaria maculosa  Gray,T7,R6,sorted_to_species,disturbed,unfertilized,9.39,1
1996-07-15,Setaria faberi Herrm.,T7,R6,sorted_to_species,disturbed,unfertilized,4.09,1
1996-06-05,Taraxacum officinale Weber in,T7,R1,sorted_to_species,undisturbed,fertilized,24.55,1
1996-06-05,Daucus carota L.,T7,R1,sorted_to_species,undisturbed,unfertilized,3.67,1
1996-06-05,Erigeron annuus (L.) Pers.,T7,R1,sorted_to_species,undisturbed,unfertilized,1.42,1
1996-06-05,Hieracium pratense Tausch,T7,R1,sorted_to_species,undisturbed,unfertilized,66.25,1
1996-06-05,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,T7,R1,sorted_to_species,undisturbed,unfertilized,0.22,1
1996-06-05,Bromus inermis Leyss.,T7,R1,sorted_to_species,undisturbed,unfertilized,62.56,1
1996-06-05,Aster pilosus Willd.,T7,R1,sorted_to_species,undisturbed,unfertilized,9.51,1
1996-06-05,Elymus repens (L.) Gould,T7,R1,sorted_to_species,undisturbed,unfertilized,1.32,1
1996-06-05,Achillea millefolium L.,T7,R1,sorted_to_species,undisturbed,unfertilized,2.28,1
1996-06-05,Trifolium hybridum L. (*),T7,R1,sorted_to_species,undisturbed,unfertilized,36.35,1
1996-06-05,Taraxacum officinale Weber in,T7,R1,sorted_to_species,undisturbed,unfertilized,13.33,1
1996-06-05,Surface Litter,T7,R1,sorted_to_species,undisturbed,unfertilized,164.53,1
1996-06-05,Solidago canadensis L.,T7,R1,sorted_to_species,undisturbed,unfertilized,19.61,1
1996-06-05,Poa compressa L.,T7,R1,sorted_to_species,undisturbed,unfertilized,7.92,1
1996-06-05,Juncus sp. (*),T7,R1,sorted_to_species,undisturbed,unfertilized,0.21,1
1996-06-05,Hypericum perforatum L.,T7,R1,sorted_to_species,undisturbed,unfertilized,0.33,1
1996-06-05,Achillea millefolium L.,T7,R1,sorted_to_species,undisturbed,fertilized,3.23,1
1996-06-05,Apocynum cannabinum L.,T7,R1,sorted_to_species,undisturbed,fertilized,26.66,1
1996-06-05,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,T7,R1,sorted_to_species,undisturbed,fertilized,10.29,1
1996-06-05,Cornus sp.,T7,R1,sorted_to_species,undisturbed,fertilized,9.78,1
1996-06-05,Dactylis glomerata L.,T7,R1,sorted_to_species,undisturbed,fertilized,17.15,1
1996-06-05,Daucus carota L.,T7,R1,sorted_to_species,undisturbed,fertilized,20.12,1
1996-06-05,Erigeron annuus (L.) Pers.,T7,R1,sorted_to_species,undisturbed,fertilized,0.09,1
1996-06-05,Galium aparine L.,T7,R1,sorted_to_species,undisturbed,fertilized,42.26,1
1996-06-05,Hieracium pratense Tausch,T7,R1,sorted_to_species,undisturbed,fertilized,2.76,1
1996-06-05,Rumex crispus L.,T7,R1,sorted_to_species,undisturbed,fertilized,0.07,1
1996-06-05,Solidago canadensis L.,T7,R1,sorted_to_species,undisturbed,fertilized,59.38,1
1996-06-05,Stellaria media (L.) Vill.,T7,R1,sorted_to_species,undisturbed,fertilized,0.05,1
1996-06-05,Surface Litter,T7,R1,sorted_to_species,undisturbed,fertilized,393.17,1
1996-06-05,Cerastium vulgatum L.,T7,R1,sorted_to_species,undisturbed,unfertilized,0.26,1
1996-06-05,Arabidopsis thaliana (L.) Heynh.,T7,R2,sorted_to_species,undisturbed,fertilized,0.03,1
1996-06-05,Poa pratensis L.,T7,R2,sorted_to_species,undisturbed,unfertilized,7.49,1
1996-06-05,Trifolium pratense L.,T7,R2,sorted_to_species,undisturbed,fertilized,5.54,1
1996-06-05,Trifolium hybridum L. (*),T7,R2,sorted_to_species,undisturbed,fertilized,0.91,1
1996-06-05,Taraxacum officinale Weber in,T7,R2,sorted_to_species,undisturbed,fertilized,14.92,1
1996-06-05,Taraxacum officinale Weber in,T7,R2,sorted_to_species,undisturbed,unfertilized,33.42,1
1996-06-05,Surface Litter,T7,R2,sorted_to_species,undisturbed,unfertilized,558.9,1
1996-06-05,Solidago canadensis L.,T7,R2,sorted_to_species,undisturbed,unfertilized,13.65,1
1996-06-05,Rumex crispus L.,T7,R2,sorted_to_species,undisturbed,unfertilized,20.96,1
1996-06-05,Rubus allegheniensis T.C. Porter (*),T7,R2,sorted_to_species,undisturbed,unfertilized,23.5,1
1996-06-05,Surface Litter,T7,R2,sorted_to_species,undisturbed,fertilized,265.37,1
1996-06-05,Solidago canadensis L.,T7,R2,sorted_to_species,undisturbed,fertilized,21.95,1
1996-06-05,Rumex crispus L.,T7,R2,sorted_to_species,undisturbed,fertilized,64.93,1
1996-06-05,Potentilla recta L.,T7,R2,sorted_to_species,undisturbed,fertilized,1.65,1
1996-06-05,Poa pratensis L.,T7,R2,sorted_to_species,undisturbed,fertilized,56.16,1
1996-06-05,Poa compressa L.,T7,R2,sorted_to_species,undisturbed,unfertilized,3.66,1
1996-06-05,Erigeron annuus (L.) Pers.,T7,R2,sorted_to_species,undisturbed,unfertilized,5.54,1
1996-06-05,Epilobium glandulosum Lehm. (*),T7,R2,sorted_to_species,undisturbed,unfertilized,5.54,1
1996-06-05,Daucus carota L.,T7,R2,sorted_to_species,undisturbed,unfertilized,3.31,1
1996-06-05,Barbarea vulgaris R. Br.,T7,R2,sorted_to_species,undisturbed,unfertilized,100.92,1
1996-06-05,Aster pilosus Willd.,T7,R2,sorted_to_species,undisturbed,unfertilized,35.46,1
1996-06-05,Apocynum cannabinum L.,T7,R2,sorted_to_species,undisturbed,unfertilized,2.93,1
1996-06-05,Poa compressa L.,T7,R2,sorted_to_species,undisturbed,fertilized,42.31,1
1996-06-05,Silene alba (Mill.) E.H.L.Krause,T7,R2,sorted_to_species,undisturbed,fertilized,12.43,1
1996-06-05,Galium aparine L.,T7,R2,sorted_to_species,undisturbed,fertilized,3.71,1
1996-06-05,Daucus carota L.,T7,R2,sorted_to_species,undisturbed,fertilized,1.19,1
1996-06-05,Barbarea vulgaris R. Br.,T7,R2,sorted_to_species,undisturbed,fertilized,0.59,1
1996-06-05,Aster pilosus Willd.,T7,R2,sorted_to_species,undisturbed,fertilized,33.92,1
1996-06-05,Aster cordifolius,T7,R2,sorted_to_species,undisturbed,fertilized,22.81,1
1996-06-05,Trifolium hybridum L. (*),T7,R2,sorted_to_species,undisturbed,unfertilized,12.04,1
1996-06-05,Woody,T7,R2,sorted_to_species,undisturbed,unfertilized,65.1,1
1996-06-05,Aster pilosus Willd.,T7,R3,sorted_to_species,undisturbed,unfertilized,47.66,1
1996-06-05,Achillea millefolium L.,T7,R3,sorted_to_species,undisturbed,unfertilized,0.04,1
1996-06-05,Apocynum cannabinum L.,T7,R3,sorted_to_species,undisturbed,unfertilized,5.34,1
1996-06-05,Cirsium vulgare (Savi) Tenore,T7,R3,sorted_to_species,undisturbed,unfertilized,3.22,1
1996-06-05,Daucus carota L.,T7,R3,sorted_to_species,undisturbed,unfertilized,0.02,1
1996-06-05,Erigeron annuus (L.) Pers.,T7,R3,sorted_to_species,undisturbed,unfertilized,0.77,1
1996-06-05,Oxalis stricta L.,T7,R3,sorted_to_species,undisturbed,unfertilized,0.02,1
1996-06-05,Poa compressa L.,T7,R3,sorted_to_species,undisturbed,unfertilized,1.63,1
1996-06-05,Potentilla recta L.,T7,R3,sorted_to_species,undisturbed,unfertilized,0.19,1
1996-06-05,Rubus sp. (*),T7,R3,sorted_to_species,undisturbed,unfertilized,0.08,1
1996-06-05,Solidago canadensis L.,T7,R3,sorted_to_species,undisturbed,unfertilized,81.71,1
1996-06-05,Surface Litter,T7,R3,sorted_to_species,undisturbed,unfertilized,405.26,1
1996-06-05,Taraxacum officinale Weber in,T7,R3,sorted_to_species,undisturbed,unfertilized,21.27,1
1996-06-05,Trifolium hybridum L. (*),T7,R3,sorted_to_species,undisturbed,unfertilized,25.47,1
1996-06-05,Veronica peregrina L.,T7,R3,sorted_to_species,undisturbed,unfertilized,2.18,1
1996-06-05,Festuca sp. (*),T7,R3,sorted_to_species,undisturbed,unfertilized,8.13,1
1996-06-05,Erigeron annuus (L.) Pers.,T7,R3,sorted_to_species,undisturbed,fertilized,1.74,1
1996-06-05,Daucus carota L.,T7,R3,sorted_to_species,undisturbed,fertilized,1.86,1
1996-06-05,Cirsium vulgare (Savi) Tenore,T7,R3,sorted_to_species,undisturbed,fertilized,36.51,1
1996-06-05,Barbarea vulgaris R. Br.,T7,R3,sorted_to_species,undisturbed,fertilized,1.84,1
1996-06-05,Aster pilosus Willd.,T7,R3,sorted_to_species,undisturbed,fertilized,20.05,1
1996-06-05,Apocynum cannabinum L.,T7,R3,sorted_to_species,undisturbed,fertilized,1.33,1
1996-06-05,Trifolium hybridum L. (*),T7,R3,sorted_to_species,undisturbed,fertilized,0.01,1
1996-06-05,Taraxacum officinale Weber in,T7,R3,sorted_to_species,undisturbed,fertilized,9.92,1
1996-06-05,Surface Litter,T7,R3,sorted_to_species,undisturbed,fertilized,266.19,1
1996-06-05,Solidago canadensis L.,T7,R3,sorted_to_species,undisturbed,fertilized,58.2,1
1996-06-05,Rumex crispus L.,T7,R3,sorted_to_species,undisturbed,fertilized,94.19,1
1996-06-05,Poa pratensis L.,T7,R3,sorted_to_species,undisturbed,fertilized,106.81,1
1996-06-05,Poa compressa L.,T7,R3,sorted_to_species,undisturbed,fertilized,3.56,1
1996-06-05,Silene alba (Mill.) E.H.L.Krause,T7,R3,sorted_to_species,undisturbed,fertilized,5.59,1
1996-06-05,Lactuca serriola L.,T7,R3,sorted_to_species,undisturbed,fertilized,1.84,1
1996-06-05,Hypericum perforatum L.,T7,R3,sorted_to_species,undisturbed,fertilized,0.03,1
1996-06-05,Taraxacum officinale Weber in,T7,R4,sorted_to_species,undisturbed,fertilized,6.51,1
1996-06-05,Chenopodium album L.,T7,R4,sorted_to_species,undisturbed,fertilized,0.02,1
1996-06-05,Cirsium vulgare (Savi) Tenore,T7,R4,sorted_to_species,undisturbed,fertilized,1.54,1
1996-06-05,Daucus carota L.,T7,R4,sorted_to_species,undisturbed,fertilized,5.23,1
1996-06-05,Erigeron annuus (L.) Pers.,T7,R4,sorted_to_species,undisturbed,fertilized,3.33,1
1996-06-05,Silene alba (Mill.) E.H.L.Krause,T7,R4,sorted_to_species,undisturbed,fertilized,33.23,1
1996-06-05,Surface Litter,T7,R4,sorted_to_species,undisturbed,fertilized,361.97,1
1996-06-05,Rubus sp. (*),T7,R4,sorted_to_species,undisturbed,fertilized,186.16,1
1996-06-05,Rumex acetosella L.,T7,R4,sorted_to_species,undisturbed,fertilized,2.11,1
1996-06-05,Rumex crispus L.,T7,R4,sorted_to_species,undisturbed,fertilized,2.54,1
1996-06-05,Solidago canadensis L.,T7,R4,sorted_to_species,undisturbed,fertilized,8.57,1
1996-06-05,Euthamia graminifolia (L.) Nutt.,T7,R4,sorted_to_species,undisturbed,fertilized,57.93,1
1996-06-05,Rumex acetosella L.,T7,R4,sorted_to_species,undisturbed,unfertilized,2.68,1
1996-06-05,Apocynum cannabinum L.,T7,R4,sorted_to_species,undisturbed,fertilized,21.78,1
1996-06-05,Rumex crispus L.,T7,R4,sorted_to_species,undisturbed,unfertilized,7.96,1
1996-06-05,Solidago canadensis L.,T7,R4,sorted_to_species,undisturbed,unfertilized,27.01,1
1996-06-05,Surface Litter,T7,R4,sorted_to_species,undisturbed,unfertilized,225.17,1
1996-06-05,Taraxacum officinale Weber in,T7,R4,sorted_to_species,undisturbed,unfertilized,30.87,1
1996-06-05,Trifolium pratense L.,T7,R4,sorted_to_species,undisturbed,unfertilized,21.86,1
1996-06-05,Veronica peregrina L.,T7,R4,sorted_to_species,undisturbed,unfertilized,1.48,1
1996-06-05,Apocynum cannabinum L.,T7,R4,sorted_to_species,undisturbed,unfertilized,0.21,1
1996-06-05,Arabidopsis thaliana (L.) Heynh.,T7,R4,sorted_to_species,undisturbed,unfertilized,1.25,1
1996-06-05,Aster pilosus Willd.,T7,R4,sorted_to_species,undisturbed,unfertilized,20.74,1
1996-06-05,Bromus mollis L.,T7,R4,sorted_to_species,undisturbed,unfertilized,12.84,1
1996-06-05,Cerastium vulgatum L.,T7,R4,sorted_to_species,undisturbed,unfertilized,0.17,1
1996-06-05,Conyza canadensis (L.) Cronq.,T7,R4,sorted_to_species,undisturbed,unfertilized,0.51,1
1996-06-05,Hypericum perforatum L.,T7,R4,sorted_to_species,undisturbed,unfertilized,11.61,1
1996-06-05,Arabidopsis thaliana (L.) Heynh.,T7,R4,sorted_to_species,undisturbed,fertilized,0.14,1
1996-06-05,Aster pilosus Willd.,T7,R4,sorted_to_species,undisturbed,fertilized,6.16,1
1996-06-05,Potentilla recta L.,T7,R4,sorted_to_species,undisturbed,unfertilized,44.43,1
1996-06-05,Poa compressa L.,T7,R4,sorted_to_species,undisturbed,unfertilized,1.02,1
1996-06-05,Veronica peregrina L.,T7,R4,sorted_to_species,undisturbed,fertilized,0.83,1
1996-06-05,Poa compressa L.,T7,R5,sorted_to_species,undisturbed,fertilized,0.11,1
1996-06-05,Juncus sp. (*),T7,R5,sorted_to_species,undisturbed,fertilized,3.64,1
1996-06-05,Erigeron annuus (L.) Pers.,T7,R5,sorted_to_species,undisturbed,fertilized,1.45,1
1996-06-05,Daucus carota L.,T7,R5,sorted_to_species,undisturbed,fertilized,0.5,1
1996-06-05,Cornus sp.,T7,R5,sorted_to_species,undisturbed,fertilized,2.4,1
1996-06-05,Cirsium vulgare (Savi) Tenore,T7,R5,sorted_to_species,undisturbed,fertilized,0.51,1
1996-06-05,Cerastium vulgatum L.,T7,R5,sorted_to_species,undisturbed,fertilized,0.53,1
1996-06-05,Elymus repens (L.) Gould,T7,R5,sorted_to_species,undisturbed,unfertilized,74.29,1
1996-06-05,Arabidopsis thaliana (L.) Heynh.,T7,R5,sorted_to_species,undisturbed,unfertilized,0.03,1
1996-06-05,Aster pilosus Willd.,T7,R5,sorted_to_species,undisturbed,unfertilized,30.79,1
1996-06-05,Barbarea vulgaris R. Br.,T7,R5,sorted_to_species,undisturbed,unfertilized,0.18,1
1996-06-05,Barbarea vulgaris R. Br.,T7,R5,sorted_to_species,undisturbed,fertilized,8.16,1
1996-06-05,Cerastium vulgatum L.,T7,R5,sorted_to_species,undisturbed,unfertilized,0.4,1
1996-06-05,Cirsium vulgare (Savi) Tenore,T7,R5,sorted_to_species,undisturbed,unfertilized,0.55,1
1996-06-05,Erigeron annuus (L.) Pers.,T7,R5,sorted_to_species,undisturbed,unfertilized,0.19,1
1996-06-05,Hieracium pratense Tausch,T7,R5,sorted_to_species,undisturbed,unfertilized,3.45,1
1996-06-05,Solidago canadensis L.,T7,R5,sorted_to_species,undisturbed,unfertilized,115.09,1
1996-06-05,Surface Litter,T7,R5,sorted_to_species,undisturbed,unfertilized,314.16,1
1996-06-05,Taraxacum officinale Weber in,T7,R5,sorted_to_species,undisturbed,unfertilized,8.73,1
1996-06-05,Trifolium hybridum L. (*),T7,R5,sorted_to_species,undisturbed,unfertilized,25.83,1
1996-06-05,Veronica peregrina L.,T7,R5,sorted_to_species,undisturbed,unfertilized,0.16,1
1996-06-05,Aster pilosus Willd.,T7,R5,sorted_to_species,undisturbed,fertilized,7.99,1
1996-06-05,Veronica peregrina L.,T7,R5,sorted_to_species,undisturbed,fertilized,1.92,1
1996-06-05,Trifolium pratense L.,T7,R5,sorted_to_species,undisturbed,fertilized,2.13,1
1996-06-05,Trifolium hybridum L. (*),T7,R5,sorted_to_species,undisturbed,fertilized,0.92,1
1996-06-05,Taraxacum officinale Weber in,T7,R5,sorted_to_species,undisturbed,fertilized,14.84,1
1996-06-05,Surface Litter,T7,R5,sorted_to_species,undisturbed,fertilized,465.77,1
1996-06-05,Stellaria media (L.) Vill.,T7,R5,sorted_to_species,undisturbed,fertilized,1.07,1
1996-06-05,Euthamia graminifolia (L.) Nutt.,T7,R5,sorted_to_species,undisturbed,fertilized,3.77,1
1996-06-05,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,T7,R5,sorted_to_species,undisturbed,fertilized,17.19,1
1996-06-05,Solidago canadensis L.,T7,R5,sorted_to_species,undisturbed,fertilized,240.81,1
